1,10,90.133
1,11,90.087
1,12,90.059
1,13,90.038
1,14,90.018
1,15,89.997
1,16,89.974
1,17,89.949
1,18,89.922
1,19,89.894
1,20,89.865
1,21,89.837
1,22,89.808
1,23,89.781
1,24,89.754
1,25,89.729
1,26,89.706
1,27,89.684
1,28,89.665
1,29,89.647
1,30,89.632
1,31,89.618
2,10,85.698
2,11,85.92
2,12,86.095
2,13,86.229
2,14,86.326
2,15,86.394
2,16,86.437
2,17,86.461
2,18,86.468
2,19,86.463
2,20,86.448
2,21,86.425
2,22,86.396
2,23,86.361
2,24,86.324
2,25,86.283
2,26,86.241
2,27,86.197
2,28,86.152
2,29,86.106
2,30,86.06
2,31,86.014
3,10,76.706
3,11,77.416
3,12,77.963
3,13,78.38
3,14,78.691
3,15,78.917
3,16,79.074
3,17,79.177
3,18,79.235
3,19,79.257
3,20,79.25
3,21,79.219
3,22,79.169
3,23,79.103
3,24,79.024
3,25,78.935
3,26,78.838
3,27,78.733
3,28,78.623
3,29,78.507
3,30,78.386
3,31,78.262
4,10,69.363
4,11,70.427
4,12,71.249
4,13,71.876
4,14,72.346
4,15,72.689
4,16,72.932
4,17,73.093
4,18,73.187
4,19,73.228
4,20,73.225
4,21,73.185
4,22,73.116
4,23,73.024
4,24,72.911
4,25,72.782
4,26,72.64
4,27,72.486
4,28,72.323
4,29,72.152
4,30,71.973
4,31,71.788
5,10,63.045
5,11,64.369
5,12,65.397
5,13,66.183
5,14,66.774
5,15,67.208
5,16,67.516
5,17,67.722
5,18,67.844
5,19,67.899
5,20,67.898
5,21,67.851
5,22,67.767
5,23,67.652
5,24,67.513
5,25,67.352
5,26,67.175
5,27,66.983
5,28,66.779
5,29,66.565
5,30,66.342
5,31,66.111
6,10,56.37
6,11,57.912
6,12,59.115
6,13,60.039
6,14,60.738
6,15,61.253
6,16,61.62
6,17,61.866
6,18,62.013
6,19,62.08
6,20,62.081
6,21,62.027
6,22,61.929
6,23,61.795
6,24,61.63
6,25,61.441
6,26,61.232
6,27,61.006
6,28,60.767
6,29,60.516
6,30,60.255
6,31,59.985
7,10,50.367
7,11,52.045
7,12,53.361
7,13,54.379
7,14,55.15
7,15,55.722
7,16,56.13
7,17,56.404
7,18,56.569
7,19,56.645
7,20,56.647
7,21,56.588
7,22,56.48
7,23,56.331
7,24,56.149
7,25,55.94
7,26,55.71
7,27,55.461
7,28,55.198
7,29,54.923
7,30,54.637
7,31,54.343
8,10,43.914
8,11,45.663
8,12,47.046
8,13,48.122
8,14,48.941
8,15,49.551
8,16,49.988
8,17,50.282
8,18,50.46
8,19,50.542
8,20,50.544
8,21,50.482
8,22,50.367
8,23,50.208
8,24,50.014
8,25,49.792
8,26,49.547
8,27,49.284
8,28,49.007
8,29,48.717
8,30,48.418
8,31,48.112
9,10,38.658
9,11,40.403
9,12,41.792
9,13,42.878
9,14,43.709
9,15,44.33
9,16,44.775
9,17,45.076
9,18,45.258
9,19,45.342
9,20,45.345
9,21,45.282
9,22,45.165
9,23,45.003
9,24,44.806
9,25,44.581
9,26,44.333
9,27,44.067
9,28,43.787
9,29,43.497
9,30,43.197
9,31,42.892
10,10,32.645
10,11,34.312
10,12,35.65
10,13,36.702
10,14,37.511
10,15,38.118
10,16,38.555
10,17,38.851
10,18,39.03
10,19,39.113
10,20,39.117
10,21,39.055
10,22,38.94
10,23,38.782
10,24,38.589
10,25,38.37
10,26,38.129
10,27,37.871
10,28,37.602
10,29,37.322
10,30,37.036
10,31,36.745
11,10,27.434
11,11,28.97
11,12,30.21
11,13,31.19
11,14,31.948
11,15,32.518
11,16,32.929
11,17,33.209
11,18,33.379
11,19,33.457
11,20,33.461
11,21,33.403
11,22,33.295
11,23,33.146
11,24,32.966
11,25,32.761
11,26,32.536
11,27,32.297
11,28,32.047
11,29,31.789
11,30,31.526
11,31,31.259
12,10,22.936
12,11,24.311
12,12,25.427
12,13,26.313
12,14,27
12,15,27.519
12,16,27.894
12,17,28.149
12,18,28.305
12,19,28.377
12,20,28.381
12,21,28.328
12,22,28.23
12,23,28.096
12,24,27.933
12,25,27.747
12,26,27.545
12,27,27.33
12,28,27.105
12,29,26.875
12,30,26.64
12,31,26.402
13,10,18.18
13,11,19.339
13,12,20.285
13,13,21.04
13,14,21.627
13,15,22.071
13,16,22.393
13,17,22.613
13,18,22.747
13,19,22.81
13,20,22.813
13,21,22.769
13,22,22.686
13,23,22.572
13,24,22.433
13,25,22.276
13,26,22.105
13,27,21.923
13,28,21.734
13,29,21.541
13,30,21.345
13,31,21.147
14,10,13.011
14,11,13.888
14,12,14.607
14,13,15.183
14,14,15.633
14,15,15.974
14,16,16.222
14,17,16.391
14,18,16.495
14,19,16.544
14,20,16.548
14,21,16.515
14,22,16.452
14,23,16.365
14,24,16.26
14,25,16.142
14,26,16.012
14,27,15.876
14,28,15.734
14,29,15.59
14,30,15.444
14,31,15.297
15,10,8.411
15,11,9.001
15,12,9.486
15,13,9.876
15,14,10.181
15,15,10.412
15,16,10.581
15,17,10.697
15,18,10.768
15,19,10.801
15,20,10.805
15,21,10.783
15,22,10.741
15,23,10.683
15,24,10.613
15,25,10.533
15,26,10.447
15,27,10.357
15,28,10.263
15,29,10.167
15,30,10.071
15,31,9.974
16,10,4.544
16,11,4.87
16,12,5.139
16,13,5.356
16,14,5.526
16,15,5.655
16,16,5.749
16,17,5.813
16,18,5.853
16,19,5.872
16,20,5.873
16,21,5.861
16,22,5.838
16,23,5.806
16,24,5.767
16,25,5.723
16,26,5.676
16,27,5.626
16,28,5.574
16,29,5.522
16,30,5.469
16,31,5.417
17,10,0
17,11,0
17,12,0
17,13,0
17,14,0
17,15,0
17,16,0
17,17,0
17,18,0
17,19,0
17,20,0
17,21,0
17,22,0
17,23,0
17,24,0
17,25,0
17,26,0
17,27,0
17,28,0
17,29,0
17,30,0
17,31,0
