1,10,-4.073
1,11,-3.639
1,12,-3.514
1,13,-3.536
1,14,-3.626
1,15,-3.745
1,16,-3.875
1,17,-4.01
1,18,-4.146
1,19,-4.284
1,20,-4.426
1,21,-4.575
1,22,-4.731
1,23,-4.898
1,24,-5.078
1,25,-5.272
1,26,-5.484
1,27,-5.713
1,28,-5.963
1,29,-6.232
1,30,-6.524
1,31,-6.837
2,10,-4.288
2,11,-3.858
2,12,-3.734
2,13,-3.758
2,14,-3.849
2,15,-3.969
2,16,-4.101
2,17,-4.236
2,18,-4.373
2,19,-4.512
2,20,-4.656
2,21,-4.805
2,22,-4.962
2,23,-5.13
2,24,-5.311
2,25,-5.506
2,26,-5.718
2,27,-5.947
2,28,-6.197
2,29,-6.466
2,30,-6.757
2,31,-7.07
3,10,-4.583
3,11,-4.174
3,12,-4.065
3,13,-4.098
3,14,-4.196
3,15,-4.321
3,16,-4.456
3,17,-4.594
3,18,-4.734
3,19,-4.875
3,20,-5.019
3,21,-5.168
3,22,-5.326
3,23,-5.493
3,24,-5.673
3,25,-5.867
3,26,-6.077
3,27,-6.305
3,28,-6.551
3,29,-6.817
3,30,-7.104
3,31,-7.412
4,10,-4.732
4,11,-4.352
4,12,-4.264
4,13,-4.312
4,14,-4.42
4,15,-4.553
4,16,-4.693
4,17,-4.834
4,18,-4.976
4,19,-5.117
4,20,-5.262
4,21,-5.411
4,22,-5.566
4,23,-5.732
4,24,-5.908
4,25,-6.099
4,26,-6.304
4,27,-6.527
4,28,-6.768
4,29,-7.028
4,30,-7.308
4,31,-7.608
5,10,-4.803
5,11,-4.457
5,12,-4.391
5,13,-4.456
5,14,-4.577
5,15,-4.718
5,16,-4.864
5,17,-5.01
5,18,-5.153
5,19,-5.296
5,20,-5.44
5,21,-5.587
5,22,-5.74
5,23,-5.902
5,24,-6.074
5,25,-6.26
5,26,-6.46
5,27,-6.676
5,28,-6.91
5,29,-7.163
5,30,-7.434
5,31,-7.726
6,10,-4.828
6,11,-4.522
6,12,-4.487
6,13,-4.575
6,14,-4.711
6,15,-4.864
6,16,-5.018
6,17,-5.169
6,18,-5.315
6,19,-5.458
6,20,-5.601
6,21,-5.745
6,22,-5.895
6,23,-6.052
6,24,-6.218
6,25,-6.397
6,26,-6.589
6,27,-6.797
6,28,-7.021
6,29,-7.264
6,30,-7.525
6,31,-7.805
7,10,-4.812
7,11,-4.548
7,12,-4.544
7,13,-4.654
7,14,-4.808
7,15,-4.973
7,16,-5.136
7,17,-5.292
7,18,-5.441
7,19,-5.584
7,20,-5.725
7,21,-5.867
7,22,-6.012
7,23,-6.163
7,24,-6.323
7,25,-6.494
7,26,-6.678
7,27,-6.876
7,28,-7.09
7,29,-7.322
7,30,-7.572
7,31,-7.84
8,10,-4.761
8,11,-4.544
8,12,-4.576
8,13,-4.714
8,14,-4.889
8,15,-5.069
8,16,-5.242
8,17,-5.405
8,18,-5.557
8,19,-5.701
8,20,-5.84
8,21,-5.978
8,22,-6.117
8,23,-6.261
8,24,-6.412
8,25,-6.573
8,26,-6.746
8,27,-6.933
8,28,-7.135
8,29,-7.354
8,30,-7.59
8,31,-7.844
9,10,-4.697
